nom	id	theme	v25	v2026
<Graphe>.Couleur	1000024164	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.CouleurBarre	1000023569	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.CouleurCatégorie	1000023570	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.CouleurPoint	1000023571	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.CouleurSérie	1000023599	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.CPAjouteDonnée	1410088092	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.CPSensDeRotation	1410088093	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.CPValeurMaximale	1410088094	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.Dégradé	1000024061	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Dessine	1000024062	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.DonutPourcentageTrou	1000024069	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.EpaisseurTrait	1000024071	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.EtiquetteCatégorie	1000024072	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.EtiquetteSérie	1000024073	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Existe	1000024074	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Graduation	1000024076	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.HistoAgrégation	1000024077	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.HistoEspacement	1000024078	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.HistoTypeBarre	1410090316	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.HMAjouteDonnée	1000024079	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.HMCouleur	1000024080	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.HMLibelléX	1000024081	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.HMLibelléY	1000024082	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.HMRécupèreDonnée	1000024083	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.HMSupprimeCouleur	1000024084	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Imprime	1000024085	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.IncrémenteDonnée	1000024086	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.InfoPoint	1000024087	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.InfoXY	1000024088	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Légende	1000024089	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Libellé	1000024165	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Lissage	1000024090	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.MAJAutomatiqueEtiquetteCatégorie	1000024091	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.MAJAutomatiqueSérie	1000024092	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Masque	1000024093	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Menu	1000024094	gestion des menus (syntaxe préfixée)	1	1
<Graphe>.NiveauTemporelMasque	1000024095	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.NiveauTemporelMax	1000024096	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Nuage3DAjouteDonnée	1000024097	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Nuage3DCouleurAltitude	1000024098	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Nuage3DLibelléGraduation	1000024099	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Nuage3DProjection	1000024100	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Nuage3DQuadrillage	1000024101	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Nuage3DReliePoint	1000024102	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Nuage3DSupprimeCouleurAltitude	1000024103	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Nuage3DSupprimeLibelléGraduation	1000024104	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.NuageAjouteDonnéeXY	1000024105	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.NuageCouleurSérie	1000024106	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.NuageEtiquetteSérie	1000024107	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.NuageRécupèreDonnéeXY	1000024108	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.NuageReliePoint	1000024109	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.NuageTaillePoint	1000024110	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.OpacitéSérie	1000024111	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.OptionMenu	1000024112	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Orientation	1000024113	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Origine	1000024114	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Paramètre3DS	1000024116	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Paramètre	1000024115	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.PIImage	1410090894	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.PIValeurMaximale	1410090895	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.PoliceEtiquette	1000024117	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.PoliceLégende	1000024118	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.PoliceTitre	1000024119	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.PoliceTitreAxe	1000024120	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.PourcentageTrou	1410088090	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.Quadrillage	1000024121	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.RécupèreDonnée	1000024122	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Relief	1000024123	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Rotation	1000024124	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SauveBMP	1000024125	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SauveEMF	1000024126	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SauveParamètre	1000024127	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SauveWMF	1000024128	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SecteurAngleDépart	1000024129	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SecteurPartExcentrée	1000024130	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SérieAxeSecondaire	1000024131	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SMNAjouteDonnée	1000024132	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SMNAngleDépart	1000024133	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SMNCouleurPortion	1000024134	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SMNPartExcentrée	1000024135	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SMNPortionRacine	1000024136	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SMNRécupèreDonnée	1000024137	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SourceEtiquetteCatégorie	1000024138	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SourceSérie	1000024139	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SuperposeGraphe	1000024140	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SupprimeSérie	1000024141	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SupprimeTout	1000024170	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SurfaceAjouteDonnée	1000024143	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SurfaceCouleurAltitude	1000024144	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SurfaceLibelléGraduation	1000024145	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SurfaceMaillage	1000024146	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SurfaceQuadrillage	1000024147	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SurfaceRécupèreDonnée	1000024148	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SurfaceSupprimeCouleurAltitude	1000024149	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.SurfaceSupprimeLibelléGraduation	1000024150	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.TaillePoint	1000024152	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.TempsRéelIntervalle	1000024167	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Titre	1000024166	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.TitreAxe	1000024153	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Type	1000024168	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.TypePoint	1000024154	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.TypePointSérie	1000024155	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.TypeSérie	1000024156	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.TypeTraitSérie	1000024157	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.VignetteCatégorie	1410090892	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.WaffleTaille	1410090314	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.WaffleTypeCellule	1410090315	gestion des graphes (syntaxe préfixée)	0	1
<Graphe>.WaterfallCouleur	1000024158	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.WaterfallTypeCatégorie	1000024159	gestion des graphes (syntaxe préfixée)	1	1
<Graphe>.Zoom	1000024169	gestion des graphes (syntaxe préfixée)	1	1
<Grille>.AjouteColonne	1410087389	manipulation des champs Grille (syntaxe préfixée)	0	1
<Grille>.AjouteLigne	1410087432	manipulation des champs Grille (syntaxe préfixée)	0	1
<Grille>.InsèreColonne	1410087437	manipulation des champs Grille (syntaxe préfixée)	0	1
<Grille>.InsèreLigne	1410087440	manipulation des champs Grille (syntaxe préfixée)	0	1
<Grille>.SupprimeColonne	1410087433	manipulation des champs Grille (syntaxe préfixée)	0	1
<Grille>.SupprimeLigne	1410087435	manipulation des champs Grille (syntaxe préfixée)	0	1
<Html>.Navigue	1000023633	gestion des champs d'affichage HTML (syntaxe préfixée)	1	1
<Image>.AnimationChangeParamètre	3017006		0	1
<Image>.AnimationChangeType	3017007		0	1
<Image>.AnimationLitParamètre	3017008		0	1
<Image>.ArrêteDéfilement	1000023746	gestion des images (syntaxe préfixée)	1	1
<Image>.CalqueVisible	1000023747	gestion des images (syntaxe préfixée)	1	1
<Image>.ChangeMode	1000023997	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.CoordonnéeDepuisImage	1410088125		0	1
<Image>.CoordonnéeVersImage	1410088124		0	1
<Image>.Copie	1000024324	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.CouleurDominanteImage	1000024325	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DébutDessin	1000024326	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Dernier	1000023748	gestion des images (syntaxe préfixée)	1	1
<Image>.DessineArc	1000023982	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineCadre	1000023987	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineCercle	1000023988	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineCorde	1000023998	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineLigne	1000024000	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessinePoint	1000024006	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessinePolygone	1000024008	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessinePolyligne	1000024010	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessinePortion	1000024011	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineRectangle	1000024012	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineRectangleArrondi	1000024013	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineRectangleDégradé	1000024014	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineTexte	1000024017	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.DessineTexteMarkdown	1410089253	dessin et de traitement des images (syntaxe préfixée)	0	1
<Image>.DessineTexteRTF	1000024018	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Différence	1410091283	dessin et de traitement des images (syntaxe préfixée)	0	1
<Image>.Efface	1410090483	dessin et de traitement des images (syntaxe préfixée)	0	1
<Image>.FinDessin	1000024327	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Flou	1410089006	dessin et de traitement des images (syntaxe préfixée)	0	1
<Image>.Fond	1000023999	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Fusionne	1000024328	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.InverseCouleur	1000024329	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.LanceDéfilement	1000023749	gestion des images (syntaxe préfixée)	1	1
<Image>.ModifieContraste	1410089003	dessin et de traitement des images (syntaxe préfixée)	0	1
<Image>.ModifieLuminosité	1000024330	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.ModifieSaturation	1000024332	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.ModifieTeinte	1000024333	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.ModifieTSL	1000024334	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Occurrence	1000023750	gestion des images (syntaxe préfixée)	1	1
<Image>.PixelCouleur	1000024335	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.PixelOpacité	1000024336	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Police	1000024007	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.PositionDéfilement	1000023751	gestion des images (syntaxe préfixée)	1	1
<Image>.Précédent	1000023752	gestion des images (syntaxe préfixée)	1	1
<Image>.Premier	1000023753	gestion des images (syntaxe préfixée)	1	1
<Image>.Redimensionne	1000024337	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Redresse	1410089495	dessin et de traitement des images (syntaxe préfixée)	0	1
<Image>.Remplissage	1000024015	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Rotation	1000024338	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.SauveBMP	1000024341	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.SauveGIF	1000024342	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.SauveJPEG	1000024344	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.SauvePNG	1000024345	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Stylo	1000024016	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.Suivant	1000023754	gestion des images (syntaxe préfixée)	1	1
<Image>.SymétrieHorizontale	1000024339	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.SymétrieVerticale	1000024340	dessin et de traitement des images (syntaxe préfixée)	1	1
<Image>.TexteHauteur	1410091517	dessin et de traitement des images (syntaxe préfixée)	0	1
<Image>.TexteLargeur	1410086771	dessin et de traitement des images (syntaxe préfixée)	0	1
<Interrupteur>.Ajoute	1000021291	gestion des champs Interrupteur (syntaxe préfixée)	1	1
<Interrupteur>.Insère	1000021307	gestion des champs Interrupteur (syntaxe préfixée)	1	1
<Interrupteur>.Occurrence	1000021308	gestion des champs Interrupteur (syntaxe préfixée)	1	1
<Interrupteur>.Supprime	1000021309	gestion des champs Interrupteur (syntaxe préfixée)	1	1
<Kanban>.Affiche	1410089620	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.AjouteCarte	1410089560	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.AjouteListe	1410089621	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.DéplaceCarte	1410089622	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.DéplaceListe	1410089623	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.Enregistre	1410089624	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.Filtre	1410089625	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.IndiceListe	1410089629	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.InsèreCarte	1410089561	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.InsèreListe	1410089626	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.Occurrence	1410089627	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.SupprimeCarte	1410089630	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.SupprimeListe	1410089628	gestion des champs Kanban (syntaxe préfixée)	0	1
<Kanban>.SupprimeToutCarte	1410089631	gestion des champs Kanban (syntaxe préfixée)	0	1
<Lecteur PDF>.AfficheSignet	1410089536	gestion du champ Lecteur PDF (syntaxe préfixée)	0	1
<Lecteur PDF>.AjouteFiligrane	1410087870		0	1
<Lecteur PDF>.Ferme	1000023695	gestion du champ Lecteur PDF (syntaxe préfixée)	1	1
<Lecteur PDF>.InfoXY	1000025359	gestion du champ Lecteur PDF (syntaxe préfixée)	0	1
<Lecteur PDF>.NbSignature	1410088155		0	1
<Lecteur PDF>.Ouvre	1000023776	gestion du champ Lecteur PDF (syntaxe préfixée)	1	1
<Lecteur PDF>.RecherchePrécédent	1000023777	gestion du champ Lecteur PDF (syntaxe préfixée)	1	1
<Lecteur PDF>.RecherchePremier	1000023778	gestion du champ Lecteur PDF (syntaxe préfixée)	1	1
<Lecteur PDF>.RechercheSuivant	1000023779	gestion du champ Lecteur PDF (syntaxe préfixée)	1	1
<Lecteur PDF>.RécupèreDateSignature	1410088156		0	1
<Lecteur PDF>.RécupèreSignature	1410088158		0	1
<Lecteur PDF>.Sauve	1000024900	gestion du champ Lecteur PDF (syntaxe préfixée)	0	1
<Lecteur PDF>.Surligne	1000023545	gestion du champ Lecteur PDF (syntaxe préfixée)	0	1
<Lecteur PDF>.TournePage	1000024412	gestion du champ Lecteur PDF (syntaxe préfixée)	1	1
<LecteurPDF>.Surligne	1000023545	gestion du champ Lecteur PDF (syntaxe objet)	1	0
<Libellé>.AnimationChangeParamètre	3017009		0	1
<Libellé>.AnimationChangeType	3017010		0	1
<Libellé>.AnimationLitParamètre	3017011		0	1
<Liste>.Affiche	1000017318	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Ajoute	1000017319	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Cherche	1000017320	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.DéplaceLigne	1000017322	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.InfoXY	1000017323	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Insère	1000017326	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Modifie	1000017327	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Occurrence	1000017334	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Position	1000017335	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Select	1000017336	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.SelectMoins	1000017393	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.SelectOccurrence	1000017394	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.SelectPlus	1000017414	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Supprime	1000017415	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.SupprimeTout	1000017416	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste>.Trie	1000017417	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	1	1
<Liste image>.ProcédureChargeImage	1410090913	gestion des champs Liste, Liste image et Combo (syntaxe préfixée)	0	1
<Liste de Kanban>.AjouteCarte	1410089484	gestion des champs Kanban (syntaxe préfixée)	0	1
<Liste de Kanban>.IndiceListe	1410089485	gestion des champs Kanban (syntaxe préfixée)	0	1
<Liste de Kanban>.InsèreCarte	1410089486	gestion des champs Kanban (syntaxe préfixée)	0	1
<Liste de Kanban>.PositionListe	1410089487	gestion des champs Kanban (syntaxe préfixée)	0	1
<Liste de Kanban>.SupprimeCarte	1410089488	gestion des champs Kanban (syntaxe préfixée)	0	1
<Liste de Kanban>.SupprimeToutCarte	1410089489	gestion des champs Kanban (syntaxe préfixée)	0	1
